topic_id,macro_theme_id,top_words,n_docs
734,11,"coll, margin, sp nov, nov, hind, new species, apex, brown, posterior, apical",249
735,4,"amaranthus, datasets, dataset, terms dataset, restrictive terms, licensed restrictive, included download, download licensed, individual datasets, datasets included",249
736,0,"japonicum, rhizobia, bradyrhizobium, nodules, inoculation, nodule, symbiotic, bradyrhizobium japonicum, nodulation, strains",249
737,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",249
738,1,"translocation, 14, radioactivity, translocated, 24d, absorbed, herbicide, absorption, uptake translocation, nutsedge",248
739,22,"cottonseed, gossypol, meal, eggs, chick, chicks, egg, rations, shell, meals",248
740,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",248
741,0,"rtpcr, multiplex, detection, viruses, virus, primers, onestep, pcr, mosaic, detect",248
742,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",247
743,0,"stars, star, luminosity, photometric, spectra, galaxy, observatory, momentum, masses, velocity",247
744,19,"surgery, sign, forum, archives, neck, continue, rent, rights reserved, reserved, archive",246
745,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",246
746,4,"811, submitted, oliveira, maria, silva, alves, costa, score, crossref, anal",246
747,0,"vegetables, parasites, parasitic, contamination, cysts, contaminated, eggs, parasite, protozoan, lettuce",246
748,6,"printed, abstracts, vol, published 01, japanese, chemistry, articles, pages, 1966, issue",244
749,0,"nbs, resistance gene, resistance genes, degenerate, disease resistance, conserved, motifs, sequences, resistance, genes",243
750,0,"lt1, values calculated, 875, 625, 375, agriculture worldwide, loss soil, soil salinization, cellular responses, crop loss",242
751,0,"acacia, barneby, abies, amp, maiden, benth, ex benth, abutilon, ex, institut",242
752,0,"dogs, cats, fecal, diets, diet, fed, digestibility, dog, palatability, weight loss",241
753,0,"aegypti, aedes aegypti, aedes, extrato, controle, essencial, leo, atividade, dengue, essenciais",241
754,0,"gametophyte, pollen tube, pollen, tube, female, endosperm, sperm, ovule, flowering plants, gametophytes",241
755,0,"agribusiness, sie, sowie, die, ist, fr, im, und, das, ",241
756,0,"medica, chinese, tibetan, materia, medicinal materials, medicine, pharmacopoeia, ancient, medicinal, radix",241
757,0,"families, genera, angiosperms, floristic, belonging, poaceae, fabaceae, monocotyledons, shrubs, species belonging",241
758,0,"stream, streams, river, rivers, hydrological, ecological, flow, fish, assemblages, water quality",241
759,0,"anthocyanin, myb, biosynthesis, anthocyanins, pigmentation, transcription, transcription factor, accumulation, biosynthetic, overexpression",241
760,0,"differentiation, flower bud, bud, flower, pistil, primordium, primordial, stamen, inflorescence, flowering",239
761,4,"submitted, ferreira, 3d, santos, silva, source, ribeiro, wagner, cruz, garcia",238
762,10,"inclusions, particles, cytoplasm, infected, virus, tmv, aggregates, chloroplasts, bodies, mosaic",238
763,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",238
764,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",237
765,0,"espcies, coleoptera, foram, em, coletados, hymenoptera, uma, diversidade, rea, famlia",237
766,0,"proteomics, protein extraction, proteome, electrophoresis, extraction, proteins, twodimensional, proteomic, spots, protein",236
767,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",236
768,14,"br, 58s, em, gh, invitro, ltp, emin, exsitu, ecs, 8020",236
769,0,"tractor, vehicle, tractors, vehicles, accidents, roll, steering, safety, wheel, driver",235
770,0,"bamboo, bamboo species, bamboo shoot, phyllostachys, industry, bamboos, fujian, ornamental, industry development, countermeasures",235
771,0,"british, document, library, centre, agronomia, supply, entomology, inspection, journal, published 01",235
772,14,"emc, ema, erysiphe, boiss, lavandula, halepensis, emb, pinus halepensis, ferula, stachys",235
773,4,"option, article published, glance, abstract article, concise, delivering, journals, references, weekly, select",235
774,0,"bamboo, bamboo species, bambusa, bamboos, culm, culms, dendrocalamus, clump, vulgaris, asper",235
775,1,"sucrose, uptake, transport, glucose, proton, mitochondria, efflux, atpase, vesicles, sham",234
776,10,"new species, described illustrated, differs, illustrated, described, glabrous, calyx, corolla, lobes, new",233
777,1,"editing, trna, mitochondrial, mitochondria, intron, edited, rna, codon, transcripts, codons",233
778,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",233
779,1,"interference, weed, competition, row, yield loss, densities, pigweed, soybean yield, wild oat, competitive",233
780,0,"carotenoid, carotenoids, carotene, lycopene, betacarotene, carotenoid content, biosynthesis, cleavage, lutein, hydroxylase",233
781,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",233
782,0,"nitrogen, nitrogen application, gluten, jointing, grain protein, grain, effects nitrogen, protein content, wheat, nitrogen accumulation",232
783,0,"butterflies, butterfly, diversity, diversity index, fauna, evenness, habitat, oriental, families, species diversity",232
784,0,"peptides, kinases, peptide, kinase, er, phosphorylation, unfolded, folding, proteins, signaling",232
785,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",232
786,0,"crystals, silica, xray, silicon, calcium oxalate, oxalate, calcium, elemental, epidermal, energy dispersive",231
787,0,"progenies, ear, popcorn, selection, hybrids, combining ability, recurrent selection, diallel, combining, ear height",231
788,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",230
789,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",230
790,0,"wood, mechanical properties, mechanical, physical mechanical, shrinkage, modulus, strength, properties, compression, wood species",230
791,0,"acre, pounds, varieties planted, highest yielding, sown different, oat, lint, varieties, montana, winter wheat",229
792,0,"seed cotton, cotton yield, lint, boll, heterosis, cotton, crosses, combining ability, bolls, parents",229
793,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",229
794,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",229
795,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",228
796,0,"linkage, map, linkage groups, markers, ssr, genetic linkage, linkage group, maps, aflp, loci",228
797,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",227
798,1,"particles, virus, purified, centrifugation, preparations, mol, wt, infective, sedimentation, nm",226
799,1,"nitrate, nitrate reductase, glutamine, reductase, nitrite, nr, glutamate, reductase activity, asparagine, nia",226
800,21,"lewis, clark, john, expedition, american, book, university, father, william, president",226
801,3,"bulletin, france, pp, jean, n6, n4, du, n5, n7, pierre",226
802,0,"fungicides, fungicide, azoxystrobin, lha, tebuconazole, diseases, preparations, rust, root rot, effectiveness",226
803,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",226
804,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",226
805,3,"vol, pp, journal, toxicology, international journal, hygiene, geography, american, botanic, association",225
806,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",225
807,0,"amylose, rice, eating quality, amylose content, quality rice, rice varieties, milled rice, milled, eating, japonica",225
808,6,"score, crossref, updated, pdf, attention, text, article, share, advertisement, quantitative measure",224
809,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",224
810,1,"rhizobia, nodules, nodulation, rhizobium, strains, clover, trifolii, inoculant, strain, rhizobial",224
811,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",223
812,0,"total flavonoids, rsd, rutin, flavonoids, recovery, objective establish, determination total, spectrophotometry, content total, quality control",222
